4, channel 4 SRF extracted from AHI-8_SpectralResponsivity_Data.xlsx (release Sept 2013)
Number of data points:
1336
Wavenumber (cm-1)   Filter response
    12125.000000       0.004324
    12126.000000       0.004226
    12127.000000       0.004129
    12128.000000       0.004033
    12129.000000       0.003939
    12130.000000       0.003846
    12131.000000       0.003755
    12132.000000       0.003667
    12133.000000       0.003582
    12134.000000       0.003500
    12135.000000       0.003422
    12136.000000       0.003347
    12137.000000       0.003276
    12138.000000       0.003209
    12139.000000       0.003144
    12140.000000       0.003081
    12141.000000       0.003020
    12142.000000       0.002961
    12143.000000       0.002903
    12144.000000       0.002846
    12145.000000       0.002790
    12146.000000       0.002733
    12147.000000       0.002677
    12148.000000       0.002619
    12149.000000       0.002561
    12150.000000       0.002501
    12151.000000       0.002440
    12152.000000       0.002378
    12153.000000       0.002316
    12154.000000       0.002254
    12155.000000       0.002192
    12156.000000       0.002130
    12157.000000       0.002068
    12158.000000       0.002005
    12159.000000       0.001942
    12160.000000       0.001879
    12161.000000       0.001815
    12162.000000       0.001751
    12163.000000       0.001687
    12164.000000       0.001622
    12165.000000       0.001556
    12166.000000       0.001489
    12167.000000       0.001415
    12168.000000       0.001335
    12169.000000       0.001251
    12170.000000       0.001164
    12171.000000       0.001076
    12172.000000       0.000988
    12173.000000       0.000903
    12174.000000       0.000822
    12175.000000       0.000746
    12176.000000       0.000678
    12177.000000       0.000618
    12178.000000       0.000569
    12179.000000       0.000533
    12180.000000       0.000510
    12181.000000       0.000499
    12182.000000       0.000489
    12183.000000       0.000481
    12184.000000       0.000474
    12185.000000       0.000468
    12186.000000       0.000463
    12187.000000       0.000458
    12188.000000       0.000453
    12189.000000       0.000449
    12190.000000       0.000445
    12191.000000       0.000441
    12192.000000       0.000436
    12193.000000       0.000431
    12194.000000       0.000425
    12195.000000       0.000418
    12196.000000       0.000411
    12197.000000       0.000403
    12198.000000       0.000395
    12199.000000       0.000387
    12200.000000       0.000378
    12201.000000       0.000370
    12202.000000       0.000361
    12203.000000       0.000351
    12204.000000       0.000342
    12205.000000       0.000332
    12206.000000       0.000322
    12207.000000       0.000312
    12208.000000       0.000302
    12209.000000       0.000292
    12210.000000       0.000281
    12211.000000       0.000270
    12212.000000       0.000256
    12213.000000       0.000242
    12214.000000       0.000226
    12215.000000       0.000210
    12216.000000       0.000194
    12217.000000       0.000177
    12218.000000       0.000161
    12219.000000       0.000146
    12220.000000       0.000132
    12221.000000       0.000120
    12222.000000       0.000109
    12223.000000       0.000100
    12224.000000       0.000094
    12225.000000       0.000091
    12226.000000       0.000090
    12227.000000       0.000088
    12228.000000       0.000087
    12229.000000       0.000085
    12230.000000       0.000084
    12231.000000       0.000083
    12232.000000       0.000082
    12233.000000       0.000081
    12234.000000       0.000080
    12235.000000       0.000079
    12236.000000       0.000078
    12237.000000       0.000078
    12238.000000       0.000078
    12239.000000       0.000077
    12240.000000       0.000077
    12241.000000       0.000079
    12242.000000       0.000082
    12243.000000       0.000087
    12244.000000       0.000093
    12245.000000       0.000100
    12246.000000       0.000108
    12247.000000       0.000116
    12248.000000       0.000124
    12249.000000       0.000132
    12250.000000       0.000140
    12251.000000       0.000147
    12252.000000       0.000153
    12253.000000       0.000157
    12254.000000       0.000160
    12255.000000       0.000161
    12256.000000       0.000161
    12257.000000       0.000160
    12258.000000       0.000158
    12259.000000       0.000155
    12260.000000       0.000152
    12261.000000       0.000149
    12262.000000       0.000145
    12263.000000       0.000141
    12264.000000       0.000136
    12265.000000       0.000132
    12266.000000       0.000127
    12267.000000       0.000122
    12268.000000       0.000118
    12269.000000       0.000113
    12270.000000       0.000108
    12271.000000       0.000103
    12272.000000       0.000097
    12273.000000       0.000090
    12274.000000       0.000082
    12275.000000       0.000074
    12276.000000       0.000066
    12277.000000       0.000058
    12278.000000       0.000049
    12279.000000       0.000042
    12280.000000       0.000034
    12281.000000       0.000028
    12282.000000       0.000023
    12283.000000       0.000019
    12284.000000       0.000016
    12285.000000       0.000015
    12286.000000       0.000016
    12287.000000       0.000018
    12288.000000       0.000021
    12289.000000       0.000026
    12290.000000       0.000031
    12291.000000       0.000037
    12292.000000       0.000043
    12293.000000       0.000050
    12294.000000       0.000058
    12295.000000       0.000065
    12296.000000       0.000073
    12297.000000       0.000080
    12298.000000       0.000087
    12299.000000       0.000094
    12300.000000       0.000100
    12301.000000       0.000107
    12302.000000       0.000114
    12303.000000       0.000121
    12304.000000       0.000129
    12305.000000       0.000137
    12306.000000       0.000145
    12307.000000       0.000154
    12308.000000       0.000161
    12309.000000       0.000169
    12310.000000       0.000176
    12311.000000       0.000182
    12312.000000       0.000187
    12313.000000       0.000191
    12314.000000       0.000194
    12315.000000       0.000195
    12316.000000       0.000194
    12317.000000       0.000191
    12318.000000       0.000185
    12319.000000       0.000178
    12320.000000       0.000168
    12321.000000       0.000157
    12322.000000       0.000145
    12323.000000       0.000132
    12324.000000       0.000118
    12325.000000       0.000104
